"schoolid" "black09" "size09" "lep09" "lowinc09" "rwarnp" "rbelowp" "rmeetp" "rexceedp" "mwarnp" "mbelowp" "mmeetp" "mexceedp" "latitude" "longitude" "county" "rmex09" "mmex09"
"773" 1501629902303 7.2 373 27.5 89.6 5.9 52.9 29.4 11.8 0 32.4 55.9 11.8 41.908052 -87.664597 "COOK COUNTY" 41.2 67.7
"774" 1501629902304 97.6 423 0.2 83.4 8 58 26 8 6 24 64 6 41.798313 -87.602477 "COOK COUNTY" 34 70
"775" 1501629902305 36.4 577 18.4 89.7 2.1 56.3 39.6 2.1 4.2 33.3 47.9 14.6 41.899491 -87.695039 "COOK COUNTY" 41.7 62.5
"776" 1501629902306 27.4 529 9.9 17.8 0 6.3 32.8 60.9 0 3.1 40.6 56.3 41.913309 -87.637564 "COOK COUNTY" 93.7 96.9
"777" 1501629902307 99.4 284 0.6 86.5 11.1 66.7 22.2 0 0 66.7 33.3 0 41.861309 -87.709386 "COOK COUNTY" 22.2 33.3
"778" 1501629902309 99.7 527 0.5 93.5 6.7 45 48.3 0 1.7 30.5 64.4 3.4 41.86297 -87.713 "COOK COUNTY" 48.3 67.8
"779" 1501629902311 86.2 753 6.5 92.4 2.5 53.2 43 1.3 3.8 44.3 51.9 0 41.907035 -87.754319 "COOK COUNTY" 44.3 51.9
"780" 1501629902313 92.7 528 4.9 96.7 15.2 45.7 39.1 0 8.7 50 41.3 0 41.797507 -87.659906 "COOK COUNTY" 39.1 41.3
"781" 1501629902314 17.3 611 7.6 13.4 1.3 9 21.8 67.9 0 2.6 34.6 62.8 41.92447 -87.644257 "COOK COUNTY" 89.7 97.4
"782" 1501629902315 1.7 603 25.2 88.6 0 37.5 41.7 20.8 1.4 19.2 61.6 17.8 41.940396 -87.702278 "COOK COUNTY" 62.5 79.4
"783" 1501629902316 5.1 968 52.2 86.9 2.4 44.4 43.2 10.1 1.7 17.8 68.3 12.2 41.919102 -87.747419 "COOK COUNTY" 53.3 80.5
"784" 1501629902317 2.1 959 28.4 84 0.8 36.2 51.2 11.8 1.5 13.7 70.2 14.5 41.931639 -87.795942 "COOK COUNTY" 63 84.7
"785" 1501629902319 89.9 474 4.3 90.3 7.1 51.4 30 11.4 7.1 32.9 58.6 1.4 41.91241 -87.784198 "COOK COUNTY" 41.4 60
"786" 1501629902321 26.2 706 21.3 97.5 13 51.9 31.5 3.7 3.6 35.7 53.6 7.1 41.906569 -87.709853 "COOK COUNTY" 35.2 60.7
"787" 1501629902322 98.5 432 0.4 88.8 6.4 55.3 36.2 2.1 8.5 42.6 46.8 2.1 41.714418 -87.567348 "COOK COUNTY" 38.3 48.9
"788" 1501629902323 1.6 951 32.3 94.3 3.5 27.5 47.9 21.1 0.7 12.7 60.6 26.1 41.933732 -87.776308 "COOK COUNTY" 69 86.7
"789" 1501629902324 99.6 405 0.2 96.2 2.6 55.3 36.8 5.3 7.7 33.3 56.4 2.6 41.759948 -87.59055 "COOK COUNTY" 42.1 59
"790" 1501629902326 99.4 465 0.6 98 0 38.5 56.4 5.1 0 28.2 61.5 10.3 41.907821 -87.640143 "COOK COUNTY" 61.5 71.8
"791" 1501629902328 99.1 610 0.6 88 2.8 45.1 45.1 7 11.4 20 64.3 4.3 41.748721 -87.574958 "COOK COUNTY" 52.1 68.6
"792" 1501629902329 99.6 237 0 98.2 7.1 50 32.1 10.7 3.6 32.1 57.1 7.1 41.883986 -87.739406 "COOK COUNTY" 42.8 64.2
"793" 1501629902330 44.7 1019 24.4 93.5 2 51.7 44.4 2 1.3 28.9 65.8 3.9 41.774222 -87.697245 "COOK COUNTY" 46.4 69.7
"794" 1501629902331 7.3 775 22.4 86.5 1.3 32.1 53.8 12.8 0 13.8 73.8 12.5 41.716913 -87.553321 "COOK COUNTY" 66.6 86.3
"795" 1501629902334 98.6 512 0.4 87 4.4 20 62.2 13.3 2.2 13.3 75.6 8.9 41.856529 -87.730639 "COOK COUNTY" 75.5 84.5
"796" 1501629902336 98.8 552 0.2 92.3 1.9 51.9 38.5 7.7 7.7 34.6 50 7.7 41.889837 -87.750367 "COOK COUNTY" 46.2 57.7
"797" 1501629902337 47.4 531 2.8 60.1 5 32.5 50 12.5 2.5 20 60 17.5 41.922985 -87.65745 "COOK COUNTY" 62.5 77.5
"798" 1501629902338 99.8 439 0 93.8 7.9 47.6 31.7 12.7 4.8 23.8 65.1 6.3 41.827122 -87.619834 "COOK COUNTY" 44.4 71.4
"799" 1501629902339 8.8 187 18 83.3 4.2 45.8 25 25 0 12.5 66.7 20.8 41.830283 -87.640988 "COOK COUNTY" 50 87.5
"800" 1501629902341 0.1 813 38.9 98.1 1.7 46.1 47.8 4.3 0 13.6 74.6 11.9 41.842201 -87.706326 "COOK COUNTY" 52.1 86.5
"801" 1501629902344 52.8 294 26.9 79.1 2.4 36.6 46.3 14.6 0 17.1 68.3 14.6 41.97076 -87.654668 "COOK COUNTY" 60.9 82.9
"802" 1501629902345 98.4 151 0 26 0 3.6 28.6 67.9 0 0 39.3 60.7 41.734512 -87.619077 "COOK COUNTY" 96.5 100
"803" 1501629902346 88.9 884 4.4 90.9 2.8 65.1 31.1 0.9 8.6 40 50.5 1 41.767523 -87.691398 "COOK COUNTY" 32 51.5
"804" 1501629902349 5.2 648 16.2 82.3 3.4 23.7 50.8 22 0 13.6 71.2 15.3 41.968393 -87.676392 "COOK COUNTY" 72.8 86.5
"805" 1501629902352 99.8 376 0 96.9 5 52.5 40 2.5 7.5 32.5 60 0 41.874702 -87.730524 "COOK COUNTY" 42.5 60
"806" 1501629902353 17.4 240 20.3 95.4 0 39.1 39.1 21.7 0 4.3 87 8.7 41.891968 -87.683447 "COOK COUNTY" 60.8 95.7
"807" 1501629902354 100 253 0.3 95.6 10.7 35.7 50 3.6 3.6 25 67.9 3.6 41.814546 -87.616374 "COOK COUNTY" 53.6 71.5
"808" 1501629902355 3.2 943 31.9 88.6 2.5 36.1 47.5 13.9 3.2 18.5 66.1 12.1 41.929636 -87.718831 "COOK COUNTY" 61.4 78.2
"809" 1501629902356 13.2 529 25.8 98.6 4.2 62.5 25 8.3 2.1 18.8 62.5 16.7 41.9129 -87.696205 "COOK COUNTY" 33.3 79.2
"810" 1501629902357 45.9 813 27.4 97.2 6.1 50 41.5 2.4 7.4 48.1 37 7.4 41.783865 -87.688321 "COOK COUNTY" 43.9 44.4
"811" 1501629902358 6.7 627 26.1 60.3 0 17.9 55.2 26.9 0 6 62.7 31.3 41.937646 -87.65386 "COOK COUNTY" 82.1 94
"812" 1501629902361 5.9 659 1 34 0 13.4 52.2 34.3 0 3 68.7 28.4 41.696052 -87.705368 "COOK COUNTY" 86.5 97.1
"813" 1501629902362 98.5 289 0 86.1 10 50 35 5 15 37.5 45 2.5 41.702346 -87.648172 "COOK COUNTY" 40 47.5
"814" 1501629902363 6.1 790 36.2 96.9 1.9 38.3 52.3 7.5 0.9 16.8 76.6 5.6 41.921363 -87.722398 "COOK COUNTY" 59.8 82.2
"815" 1501629902365 3.4 509 30.4 84.2 4.4 26.5 55.9 13.2 4.5 10.4 70.1 14.9 41.949733 -87.717162 "COOK COUNTY" 69.1 85
"816" 1501629902366 72.7 435 3.6 34.7 0 17.2 35.9 46.9 0 7.7 49.2 43.1 41.798256 -87.592656 "COOK COUNTY" 82.8 92.3
"817" 1501629902367 99.4 289 0 85.2 2.6 34.2 47.4 15.8 0 26.3 71.1 2.6 41.664843 -87.63847 "COOK COUNTY" 63.2 73.7
"818" 1501629902368 99.1 525 0 91.2 3.6 30.4 60.7 5.4 3.6 28.6 66.1 1.8 41.892004 -87.747294 "COOK COUNTY" 66.1 67.9
"819" 1501629902369 97.6 339 1.8 80.3 2.9 45.7 40 11.4 2.9 37.1 54.3 5.7 41.738969 -87.620847 "COOK COUNTY" 51.4 60
"820" 1501629902370 17.4 487 8 33.7 2.3 13.6 43.2 40.9 2.3 9.1 61.4 27.3 41.941417 -87.64471 "COOK COUNTY" 84.1 88.7
"821" 1501629902371 35.4 476 5.6 54 3.4 23.7 35.6 37.3 3.3 16.7 43.3 36.7 41.914133 -87.646648 "COOK COUNTY" 72.9 80
"822" 1501629902372 99.2 452 0.6 98.6 2.4 34.1 53.7 9.8 4.9 14.6 68.3 12.2 41.653175 -87.600803 "COOK COUNTY" 63.5 80.5
"823" 1501629902373 1.9 989 45.5 94.8 3.1 45.4 46.9 4.6 0.8 21.5 73.1 4.6 41.798246 -87.689316 "COOK COUNTY" 51.5 77.7
"824" 1501629902374 1.8 868 41 97.7 2.4 46 45.2 6.5 2.4 26 57.5 14.2 41.919467 -87.731068 "COOK COUNTY" 51.7 71.7
"825" 1501629902375 17.2 762 29.2 98.1 7.8 54.7 37.5 0 4.5 28.8 56.1 10.6 41.905809 -87.729694 "COOK COUNTY" 37.5 66.7
"826" 1501629902376 2.2 321 3 12.2 0 2.9 38.2 58.8 0 0 26.5 73.5 41.989209 -87.802573 "COOK COUNTY" 97 100
"827" 1501629902380 33.8 636 13.8 26.1 1.8 12.5 41.1 44.6 0 7.1 53.6 39.3 41.900251 -87.629566 "COOK COUNTY" 85.7 92.9
"828" 1501629902381 99.6 515 0.2 92.1 2.1 50 37.5 10.4 12.5 35.4 50 2.1 41.754755 -87.645958 "COOK COUNTY" 47.9 52.1
"829" 1501629902382 100 634 0.6 90.5 3.8 63.8 30 2.5 7.4 51.9 40.7 0 41.76868 -87.572987 "COOK COUNTY" 32.5 40.7
"830" 1501629902383 2.7 555 7.6 34.4 1.6 17.5 63.5 17.5 1.6 15.6 67.2 15.6 41.994054 -87.792499 "COOK COUNTY" 81 82.8
"831" 1501629902384 1.2 594 4.5 18.3 0 0 34.9 65.1 0 0 27 73 41.978473 -87.812286 "COOK COUNTY" 100 100
"832" 1501629902385 71.6 687 15.1 94.6 1.3 39.5 55.3 3.9 2.6 26 66.2 5.2 41.900322 -87.731926 "COOK COUNTY" 59.2 71.4
"833" 1501629902386 15 399 21.1 92.5 0 23.7 63.2 13.2 2.6 13.2 81.6 2.6 41.891635 -87.665259 "COOK COUNTY" 76.4 84.2
"834" 1501629902387 99.5 699 0.3 86.1 2.5 65.4 29.6 2.5 3.8 42.5 51.3 2.5 41.774615 -87.675359 "COOK COUNTY" 32.1 53.8
"835" 1501629902388 99.5 402 0.2 93.7 0 50 50 0 5.9 35.3 55.9 2.9 41.805247 -87.620312 "COOK COUNTY" 50 58.8
"836" 1501629902389 86.4 202 3.3 48.6 3.4 13.8 58.6 24.1 0 6.9 79.3 13.8 41.742947 -87.705322 "COOK COUNTY" 82.7 93.1
"837" 1501629902390 81.1 144 8.1 96.8 0 47.1 47.1 5.9 0 33.3 61.1 5.6 41.85105 -87.717068 "COOK COUNTY" 53 66.7
"838" 1501629902391 1.5 840 19.1 74.8 5.1 35.7 39.8 19.4 4 24 57 15 41.972658 -87.73891 "COOK COUNTY" 59.2 72
"839" 1501629902392 98.9 665 0.4 98.6 3.2 50.8 42.9 3.2 1.6 34.9 61.9 1.6 41.769372 -87.634789 "COOK COUNTY" 46.1 63.5
"840" 1501629902393 88.2 115 5.9 90.8 7.7 61.5 30.8 0 7.7 53.8 38.5 0 41.801571 -87.632489 "COOK COUNTY" 30.8 38.5
"841" 1501629902394 99.7 338 0.3 95.8 8.1 54.1 37.8 0 2.7 54.1 40.5 2.7 41.766642 -87.611518 "COOK COUNTY" 37.8 43.2
"842" 1501629902395 99.5 336 1.6 90.2 2.9 54.3 42.9 0 0 42.9 57.1 0 41.768918 -87.583169 "COOK COUNTY" 42.9 57.1
"843" 1501629902396 1.5 979 40.4 89.4 3.8 29.9 53.5 12.7 1.3 20.1 69.2 9.4 41.786716 -87.732372 "COOK COUNTY" 66.2 78.6
"844" 1501629902397 28.1 222 30.4 94.3 0 59.3 33.3 7.4 10.7 35.7 50 3.6 41.899914 -87.664315 "COOK COUNTY" 40.7 53.6
"845" 1501629902398 0.3 1007 44 90.8 2.6 45.5 44.2 7.7 1.9 24.4 66.7 7.1 41.787997 -87.719779 "COOK COUNTY" 51.9 73.8
"846" 1501629902399 9.2 789 24.5 80.2 0 22.2 56.8 21 2.5 9.9 67.9 19.8 41.983009 -87.665973 "COOK COUNTY" 77.8 87.7
"847" 1501629902400 87.6 362 6 88.3 5.9 64.7 26.5 2.9 14.7 35.3 44.1 5.9 41.858652 -87.721433 "COOK COUNTY" 29.4 50
"848" 1501629902401 99.4 631 0.4 92.9 1.5 47 34.8 16.7 0 24.2 71.2 4.5 41.728506 -87.596525 "COOK COUNTY" 51.5 75.7
"850" 1501629902403 7.4 816 15.9 73.8 0 32.5 44.6 22.9 0 11.8 62.4 25.9 41.98191 -87.712627 "COOK COUNTY" 67.5 88.3
"851" 1501629902404 2.9 605 44.9 95.9 4.4 44.1 36.8 14.7 1.5 30.9 55.9 11.8 41.852758 -87.683393 "COOK COUNTY" 51.5 67.7
"852" 1501629902405 99.6 444 0.6 82.5 2 28.6 51 18.4 3.9 21.6 66.7 7.8 41.740582 -87.60811 "COOK COUNTY" 69.4 74.5
"853" 1501629902406 16.9 166 22.7 97.6 0 26.3 63.2 10.5 0 10.5 84.2 5.3 41.860383 -87.692707 "COOK COUNTY" 73.7 89.5
"854" 1501629902408 93.4 141 1.7 96.1 4.2 45.8 33.3 16.7 4.2 20.8 58.3 16.7 41.855924 -87.703092 "COOK COUNTY" 50 75
"855" 1501629902409 2.5 902 14.7 78.6 0 24.5 49.1 26.4 1.9 12.4 61 24.8 41.957228 -87.760414 "COOK COUNTY" 75.5 85.8
"856" 1501629902410 12.3 194 16.6 84.3 5 45 40 10 5 30 50 15 41.929025 -87.669244 "COOK COUNTY" 50 65
"857" 1501629902411 100 168 0.5 94.3 2.8 58.3 38.9 0 11.1 41.7 47.2 0 41.815544 -87.603711 "COOK COUNTY" 38.9 47.2
"858" 1501629902412 1.6 643 25.1 64.1 0 17.4 54.7 27.9 1.1 9 61.8 28.1 41.965563 -87.772682 "COOK COUNTY" 82.6 89.9
"859" 1501629902413 4 755 26.7 92.9 1.5 36.8 45.6 16.2 2.9 26.5 54.4 16.2 41.918773 -87.682851 "COOK COUNTY" 61.8 70.6
"860" 1501629902414 79.1 304 10.1 92.2 6.1 30.3 18.2 45.5 3 27.3 36.4 33.3 41.688955 -87.609255 "COOK COUNTY" 63.7 69.7
"861" 1501629902416 20 390 20.2 77 0 48.7 35.9 15.4 5.1 38.5 53.8 2.6 41.961059 -87.671062 "COOK COUNTY" 51.3 56.4
"862" 1501629902417 56 623 5.8 37.9 0 11.4 53.2 35.4 0 8.9 64.6 26.6 41.792299 -87.594445 "COOK COUNTY" 88.6 91.2
"863" 1501629902419 99.5 354 0.5 90.6 9.3 60.5 30.2 0 9.3 41.9 44.2 4.7 41.804425 -87.605396 "COOK COUNTY" 30.2 48.9
"864" 1501629902420 100 262 0 92.7 6.3 62.5 28.1 3.1 9.4 34.4 53.1 3.1 41.778603 -87.63547 "COOK COUNTY" 31.2 56.2
"865" 1501629902421 1.5 1010 40 94.7 4.1 39.2 44.6 12.2 2 26 62 10 41.941766 -87.719314 "COOK COUNTY" 56.8 72
"866" 1501629902422 1.6 970 32.5 84.3 2.1 33.8 46.9 17.2 1.3 18.8 67.8 12.1 41.942571 -87.768418 "COOK COUNTY" 64.1 79.9
"867" 1501629902423 99.8 410 0.2 93.3 2.6 41 53.8 2.6 2.6 35.9 59 2.6 41.764492 -87.600307 "COOK COUNTY" 56.4 61.6
"868" 1501629902426 16.8 672 25.9 69.6 1.7 15.3 54.2 28.8 0 8.3 68.3 23.3 42.015254 -87.696774 "COOK COUNTY" 83 91.6
"869" 1501629902427 100 377 1 87.8 4.9 53.7 34.1 7.3 7.3 46.3 43.9 2.4 41.784377 -87.623544 "COOK COUNTY" 41.4 46.3
"870" 1501629902428 99.4 439 0.8 84 11.8 56.9 29.4 2 9.8 45.1 45.1 0 41.752045 -87.617629 "COOK COUNTY" 31.4 45.1
"871" 1501629902429 99.7 330 0 90.6 6.9 62.1 24.1 6.9 6.9 20.7 62.1 10.3 41.735189 -87.639638 "COOK COUNTY" 31 72.4
"872" 1501629902432 99 470 0.2 98.8 5 41.7 48.3 5 3.3 21.7 70 5 41.893045 -87.718792 "COOK COUNTY" 53.3 75
"873" 1501629902434 2.9 469 10.2 28.4 0 8.8 49.1 42.1 0 1.8 70.2 28.1 41.991297 -87.746299 "COOK COUNTY" 91.2 98.3
"874" 1501629902435 0.4 1086 47.7 99.3 1.4 37.7 47.3 13.6 1.3 24.2 65.4 9.1 41.79766 -87.705142 "COOK COUNTY" 60.9 74.5
"875" 1501629902436 44.1 508 8.3 62.1 3 29.9 52.2 14.9 1.5 17.9 65.7 14.9 41.913706 -87.7992 "COOK COUNTY" 67.1 80.6
"876" 1501629902437 99.2 551 0.7 94.1 2.9 50.7 34.8 11.6 2.9 24.6 65.2 7.2 41.739787 -87.601036 "COOK COUNTY" 46.4 72.4
"877" 1501629902438 1.7 892 37.1 94.4 3.5 25.7 57.5 13.3 0 15.8 73.7 10.5 41.941445 -87.732913 "COOK COUNTY" 70.8 84.2
"878" 1501629902439 99.5 362 0 91.1 14.3 45.7 37.1 2.9 13.9 38.9 47.2 0 41.680738 -87.624841 "COOK COUNTY" 40 47.2
"879" 1501629902442 95.6 207 1.6 88.3 4.5 54.5 27.3 13.6 0 18.2 68.2 13.6 41.717238 -87.59631 "COOK COUNTY" 40.9 81.8
"880" 1501629902443 78.1 108 2.1 91.8 6.7 60 26.7 6.7 20 13.3 66.7 0 41.935576 -87.680472 "COOK COUNTY" 33.4 66.7
"881" 1501629902444 1.6 966 49.9 95.5 1.1 44.4 48.7 5.8 4.7 20 66.8 8.4 41.929887 -87.760654 "COOK COUNTY" 54.5 75.2
"882" 1501629902446 1.8 808 35.3 99.2 3.4 56.2 33.7 6.7 10 21.1 65.6 3.3 41.80982 -87.668883 "COOK COUNTY" 40.4 68.9
"883" 1501629902447 100 384 0.5 89.4 4 40 42 14 7.8 25.5 54.9 11.8 41.784647 -87.608511 "COOK COUNTY" 56 66.7
"884" 1501629902451 16.9 493 6.7 65 0 8.2 60.7 31.1 1.6 6.6 59 32.8 41.844195 -87.641225 "COOK COUNTY" 91.8 91.8
"885" 1501629902452 52.6 893 23 91.7 3.8 52.6 36.1 7.5 9 33.1 51.9 6 41.73139 -87.552866 "COOK COUNTY" 43.6 57.9
"886" 1501629902453 99.2 544 0.8 94.6 0 53.2 42.6 4.3 2.1 14.6 77.1 6.3 41.799911 -87.650319 "COOK COUNTY" 46.9 83.4
"887" 1501629902454 99.7 355 0.3 94.2 2.1 44.7 53.2 0 2.1 44.7 51.1 2.1 41.790505 -87.632031 "COOK COUNTY" 53.2 53.2
"888" 1501629902455 1.4 1053 29.8 97 2.9 40.4 50.5 6.3 1.4 20.4 71.6 6.6 41.81612 -87.690431 "COOK COUNTY" 56.8 78.2
"889" 1501629902456 97.6 299 1.2 82.6 0 41.3 47.8 10.9 0 19.6 78.3 2.2 41.804861 -87.594216 "COOK COUNTY" 58.7 80.5
"890" 1501629902457 99.9 688 0.4 95.2 6.6 41 34.4 18 1.6 27.9 54.1 16.4 41.69062 -87.659325 "COOK COUNTY" 52.4 70.5
"891" 1501629902458 51.3 589 2 22.5 0 0 23.2 76.8 0 0 29.3 70.7 41.880854 -87.659474 "COOK COUNTY" 100 100
"892" 1501629902459 1.6 825 22.3 69.8 3.8 24.8 51.4 20 0 13.1 71 15.9 41.958924 -87.78245 "COOK COUNTY" 71.4 86.9
"893" 1501629902460 97.5 562 1.3 94.3 1.9 59.6 36.5 1.9 3.9 33.3 54.9 7.8 41.865216 -87.653867 "COOK COUNTY" 38.4 62.7
"894" 1501629902461 4.1 323 19 53 0 7.1 39.3 53.6 3.6 0 32.1 64.3 41.994254 -87.724429 "COOK COUNTY" 92.9 96.4
"895" 1501629902462 99 801 0.4 93.3 8 44.8 34.5 12.6 8 33.3 44.8 13.8 41.884948 -87.750744 "COOK COUNTY" 47.1 58.6
"896" 1501629902464 98.7 574 0.5 97.1 6.8 44.1 45.8 3.4 1.7 37.3 49.2 11.9 41.758905 -87.64923 "COOK COUNTY" 49.2 61.1
"897" 1501629902465 8 972 33 88.7 1.6 26 48.8 23.6 1.6 6.5 73.4 18.5 41.746865 -87.731849 "COOK COUNTY" 72.4 91.9
"898" 1501629902466 58.1 336 28.1 89.4 3.4 44.8 44.8 6.9 3.3 30 66.7 0 41.964274 -87.655918 "COOK COUNTY" 51.7 66.7
"899" 1501629902468 21.2 581 19.1 60 0 15.5 36.2 48.3 0 5.2 55.2 39.7 41.995496 -87.684574 "COOK COUNTY" 84.5 94.9
"900" 1501629902469 0.1 761 52.6 96.8 2 56.1 37.8 4.1 1 28.3 64.6 6.1 41.848535 -87.698075 "COOK COUNTY" 41.9 70.7
"901" 1501629902470 45.3 478 18.9 80.3 2.3 36.4 45.5 15.9 0 9.1 70.5 20.5 41.962158 -87.66394 "COOK COUNTY" 61.4 91
"902" 1501629902472 7.6 852 35.2 92 5.3 44.2 48.4 2.1 1 38.5 59.4 1 41.912628 -87.713157 "COOK COUNTY" 50.5 60.4
"903" 1501629902474 71.6 515 6.6 93 8.7 50 39.1 2.2 2.2 42.2 55.6 0 41.744035 -87.54264 "COOK COUNTY" 41.3 55.6
"904" 1501629902475 99.4 445 0.2 90.3 1.9 46.3 46.3 5.6 0 16.7 77.8 5.6 41.87096 -87.733007 "COOK COUNTY" 51.9 83.4
"905" 1501629902476 48.8 703 0.4 16.4 0 13.9 48.6 37.5 0 6.9 65.3 27.8 41.711288 -87.676155 "COOK COUNTY" 86.1 93.1
"906" 1501629902477 40.3 653 33.9 85.4 3.2 38.1 42.9 15.9 1.5 28.4 47.8 22.4 41.989206 -87.658507 "COOK COUNTY" 58.8 70.2
"907" 1501629902478 7.4 497 27.7 84.4 1.7 28.8 55.9 13.6 3.4 12.1 65.5 19 41.892528 -87.674217 "COOK COUNTY" 69.5 84.5
"908" 1501629902479 99.1 487 0.6 99.1 9.2 46.2 40 4.6 6.1 36.4 57.6 0 41.760591 -87.60686 "COOK COUNTY" 44.6 57.6
"909" 1501629902480 11 663 20.8 96.6 4.5 34.8 48.5 12.1 1.5 18.2 65.2 15.2 41.715344 -87.533188 "COOK COUNTY" 60.6 80.4
"910" 1501629902484 82.2 497 7.8 98.9 4.5 36.4 54.5 4.5 4.5 29.5 59.1 6.8 41.73307 -87.544914 "COOK COUNTY" 59 65.9
"911" 1501629902486 20.6 755 5.8 48.9 0 13 44.6 42.4 0 4.3 54.8 40.9 41.948939 -87.777839 "COOK COUNTY" 87 95.7
"912" 1501629902487 99.5 375 0.2 91.8 4.8 54.8 40.5 0 2.4 26.2 61.9 9.5 41.883934 -87.730157 "COOK COUNTY" 40.5 71.4
"913" 1501629902488 4 944 29.9 96.1 3.1 48 29.9 18.9 0.8 22.2 59.5 17.5 41.787191 -87.707692 "COOK COUNTY" 48.8 77
"914" 1501629902489 16 427 14.7 91.7 0 31.7 53.7 14.6 0 26.8 65.9 7.3 41.976415 -87.669968 "COOK COUNTY" 68.3 73.2
"915" 1501629902490 1 880 19.4 84.9 0.9 22.8 56.1 20.2 0.9 12.3 68.4 18.4 41.799437 -87.75972 "COOK COUNTY" 76.3 86.8
"916" 1501629902491 100 287 0 56.1 0 3.3 73.3 23.3 0 3.3 86.7 10 41.720541 -87.665875 "COOK COUNTY" 96.6 96.7
"917" 1501629902492 98.6 475 0.6 95.7 1.8 50.9 41.8 5.5 1.8 38.2 52.7 7.3 41.696534 -87.62719 "COOK COUNTY" 47.3 60
"918" 1501629902494 6.5 862 50 92.7 2.5 28.8 58.8 10 1.2 22.6 60.7 15.5 41.971316 -87.724876 "COOK COUNTY" 68.8 76.2
"919" 1501629902495 40.2 524 6.7 97.9 9.1 56.8 31.8 2.3 11.4 38.6 45.5 4.5 41.906776 -87.692949 "COOK COUNTY" 34.1 50
"920" 1501629902497 99.6 203 0.8 89.3 0 41.7 41.7 16.7 0 25 62.5 12.5 41.716127 -87.648132 "COOK COUNTY" 58.4 75
"921" 1501629902498 97.7 313 0 95.5 10.7 35.7 42.9 10.7 0 25 60.7 14.3 41.778285 -87.598263 "COOK COUNTY" 53.6 75
"922" 1501629902500 5.9 481 26.4 91.4 4.4 37.8 53.3 4.4 2.2 22.2 75.6 0 41.854451 -87.647912 "COOK COUNTY" 57.7 75.6
"923" 1501629902501 15.5 424 29.7 82.4 0 17.1 46.3 36.6 0 4.8 42.9 52.4 41.843526 -87.635142 "COOK COUNTY" 82.9 95.3
"924" 1501629902502 99.7 345 0 93.8 0 43.8 50 6.3 0 25 71.9 3.1 41.726922 -87.575184 "COOK COUNTY" 56.3 75
"925" 1501629902503 1.8 724 12.1 80 1.4 15.9 50.7 31.9 0 5.6 62 32.4 41.687818 -87.535969 "COOK COUNTY" 82.6 94.4
"926" 1501629902504 6 409 22 64.9 0 29 48.4 22.6 3.1 18.8 62.5 15.6 41.964293 -87.691936 "COOK COUNTY" 71 78.1
"927" 1501629902505 99.8 397 0.2 94.3 4.9 58.5 34.1 2.4 2.4 53.7 43.9 0 41.869719 -87.726923 "COOK COUNTY" 36.5 43.9
"928" 1501629902506 98.4 389 0.2 94.7 3.2 48.4 35.5 12.9 6.5 32.3 51.6 9.7 41.767426 -87.648352 "COOK COUNTY" 48.4 61.3
"929" 1501629902507 99.3 509 0.4 97.1 0 45.1 49 5.9 5.9 21.6 70.6 2 41.748623 -87.635426 "COOK COUNTY" 54.9 72.6
"930" 1501629902509 99.5 380 0.5 93.6 1.9 44.4 46.3 7.4 3.7 24.1 63 9.3 41.677153 -87.635619 "COOK COUNTY" 53.7 72.3
"931" 1501629902510 46.6 593 5.5 66.9 0 16.7 47 36.4 0 6.1 56.1 37.9 41.906408 -87.677666 "COOK COUNTY" 83.4 94
"932" 1501629902512 99.5 391 0 93.8 0 42.1 50 7.9 5.3 21.1 65.8 7.9 41.684267 -87.654992 "COOK COUNTY" 57.9 73.7
"933" 1501629902513 0.2 892 36.5 96.8 3.7 35.4 52.4 8.5 0 30.1 63.9 6 41.840073 -87.725322 "COOK COUNTY" 60.9 69.9
"934" 1501629902514 0.8 345 64.2 89.1 5.6 55.6 30.6 8.3 5.1 28.2 64.1 2.6 41.850571 -87.673645 "COOK COUNTY" 38.9 66.7
"935" 1501629902516 7.6 314 11 25.9 0 10.3 31 58.6 0 3.3 66.7 30 42.007324 -87.778733 "COOK COUNTY" 89.6 96.7
"936" 1501629902521 98 452 1 98.4 3.3 60 36.7 0 3.3 26.7 60 10 41.814035 -87.608676 "COOK COUNTY" 36.7 70
"937" 1501629902522 99.3 259 0 87.7 3.4 55.2 37.9 3.4 3.4 34.5 62.1 0 41.766694 -87.631952 "COOK COUNTY" 41.3 62.1
"938" 1501629902525 91.8 986 2.5 96.6 1.9 56.2 35.8 6.2 6.2 44.4 45.7 3.7 41.906518 -87.76727 "COOK COUNTY" 42 49.4
"939" 1501629902542 13.4 745 26.9 89.7 5.6 48.6 41.7 4.2 4.1 35.6 50.7 9.6 41.914625 -87.69998 "COOK COUNTY" 45.9 60.3
"940" 1501629902603 4.3 650 43.9 61.1 1.3 34.2 40.8 23.7 0 12.7 54.4 32.9 41.973168 -87.841332 "COOK COUNTY" 64.5 87.3
"941" 1501629902605 97.6 626 0.4 96.6 7.8 56.9 33.3 2 6 46 46 2 41.878099 -87.766002 "COOK COUNTY" 35.3 48
"942" 1501629902617 99.8 553 0.2 92.2 0 17.6 58.8 23.5 0 7.8 72.5 19.6 41.742448 -87.653623 "COOK COUNTY" 82.3 92.1
"943" 1501629902618 98.9 506 0 94.3 5.1 38.5 46.2 10.3 2.6 17.9 69.2 10.3 41.738581 -87.668162 "COOK COUNTY" 56.5 79.5
