"schoolid" "black11" "size11" "lep11" "lowinc11" "rwarn" "rbelow" "rmeet" "rexceed" "mwarn" "mbelow" "mmeet" "mexceed" "latitude" "longitude" "county" "dmin" "dmax" "rad1" "rad2" "rad5" "rad10" "rmex11" "mmex11"
"1219" 1501629902088 96.2 304 0.6 99.1 3 42.4 48.5 6.1 0 6.1 90.9 3 41.765559 -87.653007 "COOK COUNTY" 0.766878899408973 254.367556072115 3 11 26 57 54.6 93.9
"1220" 1501629902089 13.1 691 41 90.4 2.5 36.3 38.8 22.5 2.4 20.5 57.8 19.3 42.003504 -87.698035 "COOK COUNTY" 1.34980816802644 267.261771628668 0 3 7 29 61.3 77.1
"1221" 1501629902090 99 651 0 98.4 3.1 60.9 26.6 9.4 9.4 23.4 64.1 3.1 41.75463 -87.557304 "COOK COUNTY" 1.75831699022179 256.400765617119 0 2 13 38 36 67.2
"1222" 1501629902092 99.4 472 0 98.8 3.8 26.4 66 3.8 0 7.5 75.5 17 41.686315 -87.633298 "COOK COUNTY" 0.859242739027533 250.305247627709 1 1 10 31 69.8 92.5
"1223" 1501629902093 75.7 318 27.9 94.4 2.2 33.3 51.1 13.3 0 20 75.6 4.4 41.960162 -87.649439 "COOK COUNTY" 1.95368385349132 265.934775363592 0 1 12 41 64.4 80
"1224" 1501629902094 4.1 423 31 88.1 0 27.5 57.5 15 0 22 63.4 14.6 41.930956 -87.696153 "COOK COUNTY" 0.474428683724547 262.976291908389 2 7 28 50 72.5 78
"1225" 1501629902095 1.2 827 32.1 74.6 0 29.9 45.4 24.7 0 9.1 68.7 22.2 41.949686 -87.798928 "COOK COUNTY" 2.26059848907807 261.47061467169 0 1 7 35 70.1 90.9
"1228" 1501629902098 100 269 0 99.7 2.9 45.7 34.3 17.1 2.9 25.7 51.4 20 41.771414 -87.621478 "COOK COUNTY" 0.709699847666819 255.578649436055 4 12 26 54 51.4 71.4
"1229" 1501629902100 99.2 707 0.4 96.1 0 48.1 41.6 10.4 3.9 33.8 58.4 3.9 41.761342 -87.575906 "COOK COUNTY" 1.39259431634471 256.264452818029 0 4 19 43 52 62.3
"1230" 1501629902101 5 747 42.7 85.4 0 30.1 35.6 34.2 1.4 13.7 50.7 34.2 41.975301 -87.696624 "COOK COUNTY" 1.4118162405262 265.610257392842 0 4 11 37 69.8 84.9
"1231" 1501629902102 6.7 923 47.3 96.2 1 41.8 43.9 13.3 1 18.2 68.7 12.1 41.917404 -87.782125 "COOK COUNTY" 0.407312975993139 259.952717581141 1 1 15 43 57.2 80.8
"1232" 1501629902103 99.6 226 0 98.1 7.7 64.1 17.9 10.3 0 33.3 56.4 10.3 41.798114 -87.616467 "COOK COUNTY" 0.62400342296621 257.274596486428 1 11 26 60 28.2 66.7
"1233" 1501629902104 4.2 524 6.9 25.8 0 14 24.6 61.4 0 3.5 45.6 50.9 41.938081 -87.669715 "COOK COUNTY" 1.26865121602052 264.091003041782 0 4 21 50 86 96.5
"1234" 1501629902105 99.6 244 0 95.8 0 20.5 66.7 12.8 2.6 10.3 64.1 23.1 41.720301 -87.577624 "COOK COUNTY" 1.66722051112653 253.843318344965 0 1 13 30 79.5 87.2
"1235" 1501629902106 1.7 499 34.8 99.3 1.8 45.9 38.5 13.8 4.5 31.8 59.1 4.5 41.845753 -87.714873 "COOK COUNTY" 0.934447768959725 257.421728474925 3 13 36 64 52.3 63.6
"1236" 1501629902107 96.8 702 0.1 84.7 0 23 54.1 23 0 10.8 73 16.2 41.72864 -87.60747 "COOK COUNTY" 1.42946051560434 253.483178245844 0 2 17 35 77.1 89.2
"1237" 1501629902108 9.4 312 13.1 58 0 34.4 43.8 21.9 0 3.1 84.4 12.5 41.912042 -87.668767 "COOK COUNTY" 0.940765656969896 262.569972911861 1 9 32 55 65.7 96.9
"1238" 1501629902109 1.7 433 35.2 94.7 0 40.4 38.5 21.2 0 5.7 62.3 32.1 41.828938 -87.692551 "COOK COUNTY" 1.29537045053707 257.020233700484 0 11 40 63 59.7 94.4
"1239" 1501629902110 95.5 605 1.2 97.7 3 60.6 27.3 9.1 4.5 39.4 53 3 41.897581 -87.765668 "COOK COUNTY" 1.05383273075796 259.185043617722 0 5 24 50 36.4 56
"1240" 1501629902112 1.4 645 7.1 56.5 1.3 18.2 45.5 35.1 1.3 14.3 57.1 27.3 41.795102 -87.791262 "COOK COUNTY" 3.27150268508129 252.404181674753 0 0 4 54 80.6 84.4
"1241" 1501629902113 97.5 277 0.3 98.7 4.8 57.1 28.6 9.5 4.8 23.8 61.9 9.5 41.739256 -87.581104 "COOK COUNTY" 0.439548850571782 254.839840893809 1 3 16 35 38.1 71.4
"1242" 1501629902114 99.7 270 0 99.4 3 30.3 57.6 9.1 0 9.1 66.7 24.2 41.878138 -87.69759 "COOK COUNTY" 0.0569257695689016 259.798664511674 5 23 33 62 66.7 90.9
"1243" 1501629902118 40 788 25.4 99.2 5.3 46.3 35.8 12.6 5.3 28.7 56.4 9.6 41.903989 -87.717847 "COOK COUNTY" 0.507455559749057 260.804770808775 3 12 32 54 48.4 66
"1244" 1501629902119 0.8 692 17.1 49.8 0 12.5 43.8 43.8 0 1.3 52.5 46.3 41.947896 -87.829764 "COOK COUNTY" 3.28829719979707 260.592383656492 0 0 1 32 87.6 98.8
"1245" 1501629902120 98 644 0 82.8 0 38.4 42.5 19.2 5.5 16.4 56.2 21.9 41.783027 -87.591035 "COOK COUNTY" 0.498511228634173 257.099687340778 1 9 22 53 61.7 78.1
"1246" 1501629902121 38.7 103 16.9 96.5 0 35.7 64.3 0 0 7.1 92.9 0 41.893731 -87.658689 "COOK COUNTY" 0.148741905627167 261.752286216711 3 12 34 57 64.3 92.9
"1247" 1501629902122 93.2 544 0.9 85.3 1.7 28.8 59.3 10.2 3.3 13.3 78.3 5 41.741961 -87.696815 "COOK COUNTY" 0.338532335612819 251.786876435483 1 6 18 49 69.5 83.3
"1248" 1501629902123 99.3 368 0 99.3 9.5 57.1 23.8 9.5 2.4 28.6 64.3 4.8 41.78963 -87.623281 "COOK COUNTY" 0.409270437924167 256.591547831311 2 11 26 59 33.3 69.1
"1249" 1501629902126 15.7 316 0.6 29.5 0 27.9 55.8 16.3 4.7 16.3 65.1 14 41.687465 -87.703734 "COOK COUNTY" 3.29781937812788 248.408435764312 0 0 8 27 72.1 79.1
"1250" 1501629902127 99.6 188 0 100 4.8 23.8 42.9 28.6 0 9.5 38.1 52.4 41.88223 -87.699208 "COOK COUNTY" 0.286403411936605 259.998860636664 4 22 34 62 71.5 90.5
"1251" 1501629902128 98.9 222 0 99.6 0 60 35 5 10 50 40 0 41.8661 -87.694787 "COOK COUNTY" 0.404656053774619 259.158991509256 9 17 38 62 40 40
"1252" 1501629902129 3.4 403 33.1 80 0 13 82.6 4.3 0 8.7 73.9 17.4 41.975369 -87.683138 "COOK COUNTY" 0.830558685624803 265.962492540304 1 4 11 37 86.9 91.3
"1253" 1501629902130 3.5 448 36.4 94.5 0 26.7 51.1 22.2 0 13.3 68.9 17.8 41.91817 -87.694391 "COOK COUNTY" 0.405392501206937 262.261074544568 3 12 33 52 73.3 86.7
"1254" 1501629902132 9.3 619 24.9 92.6 1.5 31.8 48.5 18.2 0 12.1 75.8 12.1 41.654661 -87.543899 "COOK COUNTY" 3.15906540941856 251.044816241594 0 0 2 16 66.7 87.9
"1255" 1501629902133 5.1 638 30.3 93.6 0 35.4 47.9 16.7 4.2 10.4 77.1 8.3 41.951691 -87.706287 "COOK COUNTY" 0.225407742948601 263.95023221609 1 5 18 44 64.6 85.4
"1256" 1501629902134 10.2 892 38.1 91.8 0.9 32.2 34.8 32.2 2.5 21.2 33.9 42.4 41.992804 -87.698525 "COOK COUNTY" 1.48067477754378 266.608427608365 0 4 8 35 67 76.3
"1257" 1501629902135 60 536 0.2 31.3 0 17.5 40.4 42.1 0 7 63.2 29.8 41.693491 -87.679449 "COOK COUNTY" 2.16987787749893 249.431789397186 0 2 9 31 82.5 93
"1258" 1501629902136 97.6 501 0.6 95.6 0 34.2 59.2 6.6 0 18.4 65.8 15.8 41.741787 -87.565156 "COOK COUNTY" 1.17074063447775 255.43687042878 0 2 13 35 65.8 81.6
"1259" 1501629902138 4.5 292 24.7 81.9 0 17.9 57.1 25 0 3.6 67.9 28.6 41.899644 -87.681518 "COOK COUNTY" 0.826831561171428 261.498301871089 2 14 31 56 82.1 96.5
"1260" 1501629902139 98.7 508 0 99.5 2 64 26 8 6 30 62 2 41.745769 -87.659894 "COOK COUNTY" 0.391247378423568 253.021713952442 4 10 21 50 34 64
"1261" 1501629902141 2.5 527 13.5 37.8 0 11.1 55.6 33.3 0 0 59.3 40.7 41.955545 -87.684051 "COOK COUNTY" 1.39736285109157 264.756335137236 0 5 16 41 88.9 100
"1262" 1501629902142 0.5 678 60.5 98.5 1.1 40 44.4 14.4 0 27.8 61.1 11.1 41.856112 -87.667138 "COOK COUNTY" 0.23773874289479 259.304131048054 2 15 41 65 58.8 72.2
"1263" 1501629902145 21.6 604 39 98.6 1.3 39.7 46.2 12.8 2.6 14.1 71.8 11.5 41.845554 -87.732272 "COOK COUNTY" 0.717003588356571 256.951112851376 1 12 32 63 59 83.3
"1264" 1501629902147 95.9 300 0.6 97.9 0 58.1 41.9 0 0 38.7 61.3 0 41.852376 -87.712488 "COOK COUNTY" 0.462733251342555 257.877439267279 5 14 37 65 41.9 61.3
"1265" 1501629902148 12.6 632 40.3 95.4 1.6 37.1 46.8 14.5 0 9.7 77.4 12.9 41.923544 -87.705138 "COOK COUNTY" 0.861990045314557 262.300786449531 1 10 33 50 61.3 90.3
"1266" 1501629902149 0.3 885 49 99.4 1.8 39.8 46 12.4 1.7 16.4 69.8 12.1 41.822224 -87.700281 "COOK COUNTY" 0.956346394924703 256.417146809993 1 8 36 62 58.4 81.9
"1267" 1501629902150 22.9 902 14.8 95.2 3.3 34.2 45 17.5 2.5 15.7 59.5 22.3 41.745279 -87.717261 "COOK COUNTY" 1.2730305872498 251.425969292454 0 2 17 49 62.5 81.8
"1268" 1501629902152 97.4 388 0 99.1 7.7 15.4 23.1 53.8 3.8 15.4 65.4 15.4 41.878514 -87.724037 "COOK COUNTY" 0.818613416468694 259.126454430996 2 17 35 62 76.9 80.8
"1269" 1501629902153 97.9 441 0 98.5 9.4 49.1 35.8 5.7 5.7 22.6 66 5.7 41.762293 -87.623467 "COOK COUNTY" 0.739861709878124 254.992120575713 1 12 26 53 41.5 71.7
"1270" 1501629902154 98.8 207 0 99.2 0 36.4 45.5 18.2 0 22.7 68.2 9.1 41.884314 -87.684278 "COOK COUNTY" 0.46478737888587 260.516374271208 3 21 34 62 63.7 77.3
"1271" 1501629902155 7.7 259 10 96 0 17.2 58.6 24.1 0 10.3 75.9 13.8 41.896954 -87.688622 "COOK COUNTY" 0.742498272586296 261.151544184367 1 18 32 56 82.7 89.7
"1272" 1501629902158 1.8 758 18.3 53.2 0 24.2 50.5 25.3 1 10.3 60.8 27.8 41.942544 -87.813521 "COOK COUNTY" 2.3933515358377 260.674100597157 0 1 4 34 75.8 88.6
"1273" 1501629902159 95.9 303 0.6 98.5 4 68 24 4 8 28 60 4 41.795845 -87.642333 "COOK COUNTY" 1.06341322876603 256.432077525116 0 12 31 60 28 64
"1274" 1501629902160 37.4 1014 11.9 65.9 0 20.9 45.8 33.3 0 6.8 58.2 35 41.95696 -87.646195 "COOK COUNTY" 2.23049338918537 265.829763263218 0 1 12 41 79.1 93.2
"1275" 1501629902161 99.2 607 0 85.7 0 43.1 43.1 13.8 1.5 13.8 75.4 9.2 41.743427 -87.610469 "COOK COUNTY" 0.826174800357617 254.256873168568 1 8 21 45 56.9 84.6
"1276" 1501629902167 2.7 547 9 60.8 1.6 15.9 61.9 20.6 0 1.6 79.4 19 41.780745 -87.787716 "COOK COUNTY" 3.54389826159881 251.643052518129 0 0 3 53 82.5 98.4
"1277" 1501629902169 94.2 201 1.2 93.4 3.2 45.2 48.4 3.2 3.2 22.6 74.2 0 41.842925 -87.618403 "COOK COUNTY" 0.105515062378398 259.843724751133 1 7 28 62 51.6 74.2
"1278" 1501629902172 5.1 276 10.8 39.6 0 11.5 34.6 53.8 0 3.8 42.3 53.8 41.915781 -87.674561 "COOK COUNTY" 0.549527574547651 262.639163402446 1 7 32 53 88.4 96.1
"1279" 1501629902173 91.8 180 0.9 98.6 4.5 31.8 54.5 9.1 9.1 13.6 68.2 9.1 41.65404 -87.614327 "COOK COUNTY" 0.477044184451038 248.979754547303 1 2 2 18 63.6 77.3
"1280" 1501629902175 99.4 458 0 99.4 0 49.1 47.2 3.8 1.9 15.1 58.5 24.5 41.779607 -87.616944 "COOK COUNTY" 0.385231482116716 256.181659180848 3 10 27 56 51 83
"1281" 1501629902176 98.2 355 0 98.7 2.7 35.1 51.4 10.8 2.7 13.5 70.3 13.5 41.773702 -87.601031 "COOK COUNTY" 0.340159487277536 256.279258227531 2 8 24 53 62.2 83.8
"1282" 1501629902177 99.4 314 0 97.2 0 38.5 46.2 15.4 2.6 7.7 76.9 12.8 41.696387 -87.639789 "COOK COUNTY" 1.44171137595139 250.706435124304 0 3 11 31 61.6 89.7
"1283" 1501629902179 98.7 511 0 97.5 2 54.9 39.2 3.9 3.9 39.2 49 7.8 41.858634 -87.71582 "COOK COUNTY" 0.278718582165846 258.160789118056 8 16 34 63 43.1 56.8
"1284" 1501629902180 98.7 271 0 98.7 9.7 45.2 35.5 9.7 12.1 15.2 66.7 6.1 41.782348 -87.667604 "COOK COUNTY" 0.508464830987667 254.951415878342 2 9 31 60 45.2 72.8
"1285" 1501629902181 5.7 1040 30.5 97 1 43.4 42.9 12.8 3.5 18.7 72.7 5.1 41.774647 -87.708448 "COOK COUNTY" 1.92477608171913 253.392026811065 0 6 20 59 55.7 77.8
"1286" 1501629902182 1.4 592 5 18.7 0 12.3 45.6 42.1 0 3.5 47.4 49.1 42.004648 -87.810777 "COOK COUNTY" 4.40903933882802 264.498156213881 0 0 1 16 87.7 96.5
"1287" 1501629902183 1.8 414 0.9 11.9 0 0 32.1 67.9 0 0 32.1 67.9 41.999433 -87.761044 "COOK COUNTY" 1.85408529973515 265.420457253363 0 1 6 28 100 100
"1288" 1501629902184 4.5 229 0.4 8.9 0 0 13.3 86.7 0 0 30 70 41.971019 -87.801225 "COOK COUNTY" 3.6469582229009 262.700526169146 0 0 5 32 100 100
"1289" 1501629902185 0.3 981 44.7 96.3 2.2 38.2 47.1 12.5 2.2 8 73.7 16.1 41.805234 -87.725578 "COOK COUNTY" 0.398261328035308 254.738319728253 3 5 23 61 59.6 89.8
"1290" 1501629902187 95.9 353 2 98.2 0 51.7 41.4 6.9 3.4 20.7 69 6.9 41.884495 -87.765197 "COOK COUNTY" 1.10482655964681 258.414340593645 0 3 23 52 48.3 75.9
"1291" 1501629902188 97.3 74 0 100 2.9 55.9 32.4 8.8 2.9 44.1 52.9 0 41.87375 -87.75861 "COOK COUNTY" 1.42601386612028 257.94261757244 0 6 27 56 41.2 52.9
"1292" 1501629902189 98.8 451 0 99.2 0 20.6 26.5 52.9 0 2.9 55.9 41.2 41.88078 -87.76363 "COOK COUNTY" 1.18925054998707 258.23269983492 0 4 23 53 79.4 97.1
"1293" 1501629902190 99.4 473 0.2 95.3 0 39.2 51 9.8 0 13.7 76.5 9.8 41.875891 -87.716304 "COOK COUNTY" 0.566277198962071 259.173026464031 5 19 36 62 60.8 86.3
"1294" 1501629902191 95 319 0 94.2 0 33.3 50 16.7 0 16.7 71.4 11.9 41.689219 -87.667671 "COOK COUNTY" 2.20114987084077 249.510677737134 0 2 9 30 66.7 83.3
"1295" 1501629902192 1.2 293 49.5 94.6 0 31.6 47.4 21.1 0 5.3 84.2 10.5 41.831653 -87.681216 "COOK COUNTY" 0.804844994638547 257.483869716196 1 9 42 63 68.5 94.7
"1296" 1501629902193 99.2 352 0 90.1 0 36.7 46.7 16.7 0 16.7 73.3 10 41.715898 -87.639232 "COOK COUNTY" 0.900838012602884 251.854589259192 2 6 18 34 63.4 83.3
"1297" 1501629902194 2 999 45.7 97.1 3.5 36.8 44.8 14.9 1 12.4 66.3 20.3 41.935535 -87.749804 "COOK COUNTY" 1.1983890836511 261.864851248332 0 4 17 44 59.7 86.6
"1298" 1501629902195 100 173 0 96.7 0 52.2 47.8 0 8.7 17.4 69.6 4.3 41.879851 -87.707982 "COOK COUNTY" 0.255656641914308 259.626816330975 5 21 37 62 47.8 73.9
"1299" 1501629902198 2.4 536 18.7 59.3 0 22.2 48.1 29.6 0 13 55.6 31.5 41.979916 -87.766236 "COOK COUNTY" 2.12973514676267 264.114028666904 0 2 8 35 77.7 87.1
"1300" 1501629902201 99.6 184 0 97.3 0 54.2 41.7 4.2 8.3 33.3 54.2 4.2 41.767519 -87.590216 "COOK COUNTY" 0.733668798619983 256.221583752182 2 6 22 52 45.9 58.4
"1301" 1501629902202 100 278 0 98.4 5.6 50 41.7 2.8 2.8 11.1 80.6 5.6 41.710995 -87.640258 "COOK COUNTY" 1.04433392621547 251.541120774948 0 3 16 33 44.5 86.2
"1302" 1501629902203 35 340 31.3 97.1 2.2 47.8 41.3 8.7 2.1 37.2 58.5 2.1 42.009556 -87.669845 "COOK COUNTY" 0.368499568815594 268.347596777141 1 2 5 26 50 60.6
"1303" 1501629902204 99.3 244 0 97.9 4 40 52 4 4 36 56 4 41.782667 -87.602249 "COOK COUNTY" 0.378588790429943 256.767047748369 1 9 23 55 56 60
"1304" 1501629902206 98.8 479 0 97.9 3.8 42.3 30.8 23.1 0 9.4 71.7 18.9 41.730028 -87.655035 "COOK COUNTY" 0.60946188441812 252.237497496718 2 7 18 42 53.9 90.6
"1305" 1501629902207 33.3 323 4.4 37.7 0 13.3 41.7 45 0 3.3 51.7 45 41.906426 -87.636001 "COOK COUNTY" 1.60844210659818 263.106840046968 0 4 26 57 86.7 96.7
"1306" 1501629902209 99.5 172 0 98.6 8 68 24 0 4 24 68 4 41.818054 -87.612225 "COOK COUNTY" 0.336401685439632 258.556297262633 5 8 25 60 24 72
"1307" 1501629902210 78.5 448 12.9 99.8 0 67.9 30.4 1.8 7 36.8 50.9 5.3 41.797321 -87.668454 "COOK COUNTY" 0.244435001830151 255.807104068888 1 8 34 60 32.2 56.2
"1308" 1501629902211 12.5 605 36.6 98.2 1.8 52.6 42.1 3.5 0 29.3 69 1.7 41.917722 -87.716974 "COOK COUNTY" 0.707714956356975 261.64608330546 1 11 31 50 45.6 70.7
"1309" 1501629902212 65.2 498 19.6 94.3 2.5 67.5 25 5 2.5 50 45 2.5 42.020809 -87.671509 "COOK COUNTY" 0.562235129345712 268.977653975098 1 1 4 22 30 47.5
"1310" 1501629902213 2.3 986 26.5 96.5 2.6 45.7 34.4 17.2 2.6 17.9 60.3 19.2 41.706737 -87.535048 "COOK COUNTY" 3.7075842169214 254.280043095614 0 0 3 25 51.6 79.5
"1311" 1501629902214 0.4 642 17.8 44.7 0 10.2 37.3 52.5 0 1.7 57.6 40.7 41.975913 -87.796064 "COOK COUNTY" 3.67483553097947 263.124880534044 0 0 5 32 89.8 98.3
"1312" 1501629902215 0 921 48.9 98.9 1.1 48.4 42.4 8.2 3.7 21.8 62.2 12.2 41.837914 -87.71894 "COOK COUNTY" 1.38575788104564 256.84949693749 0 13 33 63 50.6 74.4
"1313" 1501629902216 99.1 405 0 96.6 1.9 59.6 34.6 3.8 3.8 19.2 75 1.9 41.780815 -87.655011 "COOK COUNTY" 0.594271614554907 255.205273567779 1 12 30 59 38.4 76.9
"1314" 1501629902220 3.2 722 25.5 85.6 2.7 30.7 40 26.7 0 10.7 65.3 24 41.922904 -87.692991 "COOK COUNTY" 0.600652122515656 262.579350751282 2 11 32 50 66.7 89.3
"1315" 1501629902221 97.8 233 0 99.6 0 33.3 59.3 7.4 0 3.7 88.9 7.4 41.877604 -87.7325 "COOK COUNTY" 0.808844147175493 258.851209626705 1 15 33 61 66.7 96.3
"1316" 1501629902222 98.6 254 0 92.5 0 39.7 51.5 8.8 1.5 19.1 60.3 19.1 41.669832 -87.623284 "COOK COUNTY" 1.066894988328 249.635363527704 0 2 4 22 60.3 79.4
"1317" 1501629902223 18.4 698 42.3 95.4 2.2 34.8 43.8 19.1 1.1 20.4 57 21.5 41.976039 -87.659514 "COOK COUNTY" 0.783074111648305 266.615757992821 1 1 9 37 62.9 78.5
"1318" 1501629902224 21.3 442 8.7 95 0 22.2 53.3 24.4 0 15.2 50 34.8 41.813016 -87.643618 "COOK COUNTY" 0.981549287418111 257.403256249342 1 10 37 61 77.7 84.8
"1319" 1501629902226 1.9 945 30.9 92.3 0.8 32.8 44.8 21.6 0 9.6 64.8 25.6 41.94914 -87.758838 "COOK COUNTY" 1.84701080089405 262.450524763098 0 4 14 40 66.4 90.4
"1320" 1501629902227 15.1 520 29.9 88.4 0 22.9 58.3 18.8 2 6.1 67.3 24.5 41.952964 -87.650637 "COOK COUNTY" 2.35121791854976 265.475780283067 0 1 14 42 77.1 91.8
"1321" 1501629902229 0.8 584 42 95.5 0.8 35.4 41.5 22.3 2.3 20.6 58 19.1 41.82982 -87.67138 "COOK COUNTY" 0.339120637210628 257.639875717309 1 9 40 63 63.8 77.1
"1322" 1501629902230 99.2 337 0 96.8 0 29.7 51.4 18.9 0 5.4 64.9 29.7 41.870418 -87.718408 "COOK COUNTY" 0.444113307481761 258.792548349602 8 18 36 61 70.3 94.6
"1323" 1501629902231 99.7 354 0.3 97 0 45.5 39.4 15.2 0 9.1 72.7 18.2 41.738659 -87.64515 "COOK COUNTY" 0.642488573860126 253.014302123314 3 9 20 48 54.6 90.9
"1324" 1501629902232 1.1 435 21.6 87.4 0 18.9 62.3 18.9 1.9 5.7 83 9.4 41.775597 -87.758257 "COOK COUNTY" 2.73827278064105 252.115559129018 0 0 10 57 81.2 92.4
"1325" 1501629902233 98.1 219 0 99.6 13.2 71.1 7.9 7.9 15.8 57.9 23.7 2.6 41.763539 -87.648901 "COOK COUNTY" 0.813486460008049 254.36237083191 1 11 26 55 15.8 26.3
"1326" 1501629902235 6.3 652 26.3 96 0 20.5 43.6 35.9 0 6.2 61.7 32.1 41.849792 -87.63402 "COOK COUNTY" 0.420716173732192 259.82298582656 2 10 33 64 79.5 93.8
"1327" 1501629902236 95.7 444 0.4 96.1 3.4 59.3 37.3 0 1.7 35.6 62.7 0 41.725073 -87.62321 "COOK COUNTY" 1.67041950159324 252.835139574687 0 7 18 35 37.3 62.7
"1328" 1501629902239 1 799 16.9 73.2 1.2 25 56 17.9 0 13.1 66.7 20.2 41.780656 -87.776588 "COOK COUNTY" 3.09008471587756 251.930597167059 0 0 6 56 73.9 86.9
"1329" 1501629902240 21.3 246 18.9 55.2 0 0 56.3 43.8 0 0 68.8 31.3 41.945405 -87.670543 "COOK COUNTY" 1.55527824723097 264.504772476478 0 3 21 48 100.1 100.1
"1330" 1501629902241 9.9 646 47.3 99.1 0 56.9 38.5 4.6 0 29.9 61.2 9 41.807552 -87.660951 "COOK COUNTY" 1.04788574747264 256.611555462449 0 9 39 62 43.1 70.2
"1331" 1501629902242 7.8 407 50.9 98.7 4.3 66 23.4 6.4 0 29.8 68.1 2.1 41.852605 -87.69613 "COOK COUNTY" 0.285043654140172 258.324182377585 4 16 40 65 29.8 70.2
"1332" 1501629902244 87 315 3.4 81.1 0 34.9 46.5 18.6 2.3 14 69.8 14 41.793876 -87.5868 "COOK COUNTY" 1.23502101317238 257.848427357663 0 6 22 57 65.1 83.8
"1333" 1501629902246 99.1 418 0 99.1 4.8 45.2 38.1 11.9 2.4 21.4 59.5 16.7 41.757281 -87.632376 "COOK COUNTY" 0.809317644599908 254.453283347421 1 13 24 52 50 76.2
"1334" 1501629902247 3.8 946 55.7 96.9 2.5 37.3 50.6 9.5 4.4 20.9 65.8 8.9 41.963702 -87.723184 "COOK COUNTY" 0.210240207873185 264.233837998608 1 5 15 38 60.1 74.7
"1335" 1501629902249 13 519 0.4 17.3 0 6.3 19 74.6 0 3.2 36.5 60.3 41.942221 -87.65758 "COOK COUNTY" 1.86232149749602 264.655427618418 0 2 21 49 93.6 96.8
"1336" 1501629902252 17.2 869 32.4 92.2 0 22 44 33.9 0 10.8 61.3 27.9 41.99463 -87.668512 "COOK COUNTY" 0.787286048947656 267.490536746887 1 2 7 34 77.9 89.2
"1337" 1501629902254 0.8 967 20.7 95.2 1.3 17.4 47 34.2 1.3 9.7 46.5 42.6 41.839477 -87.641091 "COOK COUNTY" 1.18577696861225 259.025378740724 0 8 36 63 81.2 89.1
"1338" 1501629902255 56 308 26.1 96 9.4 62.5 25 3.1 3.1 53.1 43.8 0 41.808523 -87.74598 "COOK COUNTY" 0.786875536154127 254.39197957483 3 4 18 62 28.1 43.8
"1339" 1501629902256 4.4 795 55 99.3 8.6 47.3 38.7 5.4 9.6 31.9 53.2 5.3 41.807497 -87.673249 "COOK COUNTY" 0.947216994885378 256.2753679445 1 5 40 62 44.1 58.5
"1340" 1501629902257 99.7 247 0 97.9 7.1 17.9 39.3 35.7 3.6 10.7 53.6 32.1 41.878461 -87.735682 "COOK COUNTY" 0.935416584823327 258.819279987369 1 14 32 58 75 85.7
"1341" 1501629902258 97.4 387 0 92.5 4.3 52.2 39.1 4.3 6.5 34.8 52.2 6.5 41.79067 -87.67213 "COOK COUNTY" 0.253054285387157 255.316739997225 1 8 32 59 43.4 58.7
"1342" 1501629902259 97.1 302 0.3 98 6.5 51.6 41.9 0 3.2 22.6 61.3 12.9 41.815932 -87.633728 "COOK COUNTY" 0.43744621238118 257.843746571867 3 11 33 61 41.9 74.2
"1343" 1501629902260 3.8 605 47.7 96.9 2.3 35.2 50 12.5 0 16.9 77.5 5.6 41.9587 -87.715524 "COOK COUNTY" 0.61343862106368 264.131091735764 2 5 16 38 62.5 83.1
"1344" 1501629902261 98.9 245 0 99.3 0 74.1 22.2 3.7 0 7.4 92.6 0 41.863596 -87.721908 "COOK COUNTY" 0.321662229349583 258.295282771266 7 18 34 62 25.9 92.6
"1345" 1501629902262 94.6 333 1.1 97.3 0 40.5 54.1 5.4 2.7 16.2 56.8 24.3 41.879771 -87.680236 "COOK COUNTY" 0.101580895846459 260.354190173292 4 20 33 63 59.5 81.1
"1346" 1501629902263 97.5 509 0.2 96 9.5 59.5 28.6 2.4 11.9 38.1 50 0 41.861834 -87.718251 "COOK COUNTY" 0.268977129203732 258.286757561819 8 17 34 62 31 50
"1347" 1501629902265 6.5 927 39.9 97.7 1.5 40 41.5 17 4.3 12.8 61.7 21.3 41.970728 -87.710548 "COOK COUNTY" 0.630814171063198 264.97859133618 1 6 12 37 58.5 83
"1348" 1501629902266 99 348 0 95.1 0 30.8 51.3 17.9 0 17.9 56.4 25.6 41.68114 -87.647334 "COOK COUNTY" 1.59139142228825 249.610677710169 0 1 8 28 69.2 82
"1349" 1501629902267 95.8 341 0 98.4 2.6 59 35.9 2.6 10.3 25.6 59 5.1 41.765448 -87.641312 "COOK COUNTY" 0.409189794856776 254.682840654491 1 13 26 54 38.5 64.1
"1350" 1501629902268 1 483 13.7 67.7 0 27.6 44.8 27.6 0 10.3 70.7 19 41.983825 -87.778853 "COOK COUNTY" 2.69192744879141 264.032763401624 0 0 5 32 72.4 89.7
"1351" 1501629902269 6 553 21.1 95.3 2.9 35.3 52.9 8.8 2.9 15.7 72.9 8.6 41.838222 -87.654032 "COOK COUNTY" 1.11644946347113 258.601870564368 0 9 40 63 61.7 81.5
"1352" 1501629902270 99.5 334 0 98.1 7.9 55.3 28.9 7.9 5.1 33.3 53.8 7.7 41.793566 -87.649376 "COOK COUNTY" 1.06637473161909 256.106124924989 0 10 31 60 36.8 61.5
